ResponseId,LanguageHaveWorkedWith
20364,Bash/Shell;Dart;Go;JavaScript;Python;SQL
54265,Assembly;Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
4405,Assembly;Bash/Shell;C;C#;C++;Delphi;HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
20147,Bash/Shell;C;Haskell;Python;R
67980,C;C#;C++;Go;HTML/CSS;Java;JavaScript;TypeScript
71570,C;C++;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL
12895,Bash/Shell;HTML/CSS;Java;JavaScript;SQL
18441,HTML/CSS;JavaScript;PHP;SQL;TypeScript
1917,Go;JavaScript;Python;TypeScript
43096,C++;Dart;HTML/CSS;JavaScript;Kotlin;TypeScript
65946,C#;JavaScript;Python;SQL;TypeScript
63699,C++;Java;JavaScript;Objective-C;PHP;Swift
53074,C;C++;Dart;Haskell;HTML/CSS;Java;JavaScript;Julia;LISP;PHP;Python;R;Rust
2029,Bash/Shell;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;SQL
18004,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
23794,C#;HTML/CSS;Java;PowerShell;Python;SQL
57852,HTML/CSS;Java;JavaScript;PHP;SQL;VBA
17437,Julia;Python;Rust
52658,Assembly;C;C#;C++;Haskell;HTML/CSS;Java;JavaScript;Python;R;SQL
39498,C;C#;Dart;HTML/CSS;JavaScript;MATLAB;PHP;PowerShell;Python;SQL;TypeScript
63094,HTML/CSS;Java;JavaScript;Ruby;SQL;TypeScript
46918,Dart;Java;Kotlin;PHP;Python;SQL;Swift
25457,C++;JavaScript;Python;Rust
63640,C;C++
39762,C;C#;C++;Dart;Java;Python
57581,C;C#;C++;MATLAB
71016,C;C#;C++;Fortran;HTML/CSS;Java;MATLAB;Objective-C;Python;SQL
34047,C++;HTML/CSS;Java;JavaScript;Python;SQL
60326,Assembly;Bash/Shell;C;JavaScript;Lua;Perl
59921,HTML/CSS;JavaScript;PHP;SQL
56250,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
9487,Bash/Shell;Go;PowerShell;Python;SQL
33484,C;C++;Java;MATLAB;Python
33508,Bash/Shell;HTML/CSS;JavaScript;MATLAB;SQL;TypeScript
8688,C++;Dart;Haskell;HTML/CSS;Java;JavaScript;PHP;Python;SQL
11229,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
7170,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript;VBA
34855,Bash/Shell;HTML/CSS;JavaScript;LISP;Lua;MATLAB;Python;Rust;SQL;TypeScript
35188,C;C++;Dart;MATLAB;TypeScript
42418,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL
42330,Assembly;C++;Java;JavaScript;PHP;SQL;TypeScript
6209,C#;Dart;HTML/CSS;Java;JavaScript;Lua;Python;SQL
36295,Bash/Shell;Dart;HTML/CSS;Java;JavaScript;MATLAB;Python;SQL
17028,HTML/CSS;JavaScript;PHP;SQL
17122,C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
42354,C;C#;C++;Dart;Java;Kotlin;MATLAB;Python;R
1828,Bash/Shell;C#;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
2274,C;C++;MATLAB;Python;R;Rust;Solidity
42496,C++;JavaScript;Python
9162,C#;SQL;TypeScript
40306,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
24759,HTML/CSS;JavaScript;Python
35553,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;TypeScript
48660,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL;TypeScript
965,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;Rust;SQL
54935,Dart;Go;Groovy;HTML/CSS;JavaScript;Kotlin;TypeScript
6523,Assembly;Bash/Shell;C;HTML/CSS;Java;JavaScript;Kotlin;MATLAB;PHP;Python;Rust;SQL
6809,Python;R
21684,HTML/CSS;JavaScript;Rust;TypeScript
65754,Dart;HTML/CSS;JavaScript;PHP;SQL;Swift
21822,Assembly;C;C#;C++;Java;Python
48610,HTML/CSS;JavaScript;PHP;Python;SQL;VBA
70128,C;C++;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;VBA
53213,C;Java
33818,Julia;Python
52892,Dart;MATLAB;PHP;Python;SQL
34761,C++;MATLAB;Python;VBA
19521,C#
7465,Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;MATLAB;PowerShell;Python;SQL;TypeScript
54879,C;HTML/CSS;JavaScript;Python
33941,C;C#;C++;Java;JavaScript;MATLAB;Python;SQL;TypeScript
59375,C;C++;HTML/CSS;Java;JavaScript;Julia;Lua;Python;TypeScript
28427,C#;Delphi;HTML/CSS;JavaScript;Python;SQL
10356,Bash/Shell;C;C++;F#;HTML/CSS;Java;JavaScript;Python;TypeScript
38300,HTML/CSS;JavaScript;SQL;Swift
28892,C;C#;C++;Java;MATLAB;Python;R;SQL
13039,Bash/Shell;C;C#;C++;Java;JavaScript;PHP;Python;SQL
28657,Java;JavaScript;VBA
38943,C;C#;C++
45268,Assembly;PHP;Python
39067,HTML/CSS;JavaScript;PHP;Python;TypeScript
69077,C;Go;LISP;Python
45830,C;C++;Java;JavaScript;Python
29774,Bash/Shell;Go;Java
30528,Groovy;HTML/CSS;Java;JavaScript;SQL
56062,HTML/CSS;JavaScript;Python;TypeScript
29147,C;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
31188,Assembly;Bash/Shell;C;C++;Fortran;HTML/CSS;JavaScript;Julia;Python;TypeScript
38146,Assembly;Bash/Shell;C;C++;Go;Haskell;HTML/CSS;Java;JavaScript;PHP;Python;SQL;Swift;TypeScript
29546,C#;HTML/CSS;JavaScript;SQL
12314,Java;JavaScript;MATLAB;Python;SQL
10890,C;Python;Rust
26906,Bash/Shell;Python;R
67382,HTML/CSS;JavaScript;Python
39226,Bash/Shell;C;C#;C++;Dart;Go;HTML/CSS;JavaScript;PHP;Python;SQL
9825,C++;HTML/CSS;JavaScript;R;TypeScript
5682,Bash/Shell;Julia;Python
26265,C;C++;Java;Lua;Python;SQL
55701,C;C#;HTML/CSS;Java;JavaScript;Lua;MATLAB;PHP;Python;SQL
14381,Python;SAS;SQL
56616,JavaScript;Python;Rust
56743,Assembly;C;C++;Dart;Java;Python;R;SQL
30551,Bash/Shell;Dart;Go;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript
56478,Assembly;C;C#;C++;Java
29711,Java;JavaScript;SQL;TypeScript
31149,Assembly;C;MATLAB;Python
21791,C;C#;C++;Java;MATLAB
58904,HTML/CSS;JavaScript;PHP;SQL
63525,Bash/Shell;C;Go;HTML/CSS;JavaScript;Kotlin;Python;Rust;TypeScript
34923,C;C#;C++;Dart;HTML/CSS;JavaScript;PHP;SQL;TypeScript
61581,C;C++;Haskell;HTML/CSS;JavaScript;Ruby
24259,Bash/Shell;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
42380,Dart;Java;MATLAB;SQL
30365,C;C++;Java;JavaScript;MATLAB;Python;TypeScript
36211,Bash/Shell;C#;HTML/CSS;JavaScript;SQL;TypeScript
21174,Bash/Shell;C;C++;Dart;HTML/CSS;Java;JavaScript;Rust;SQL
60952,C#;C++;HTML/CSS;SQL
35239,Assembly;C;C#;Dart;HTML/CSS;Java;JavaScript;PHP;SQL;VBA
40648,C;Java;Python;R
57357,HTML/CSS;Java;JavaScript;PHP;SQL
23219,C#;Dart;Delphi;HTML/CSS;Java;JavaScript;PHP;SQL;VBA
43046,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;Perl;PHP;SQL
43593,C;C++;Java
34035,Assembly;HTML/CSS;Java;PHP;Python;SQL
60575,MATLAB;Python;SQL;VBA
27040,Assembly;Bash/Shell;C;C++;Erlang;Fortran;Go;Haskell;Java;LISP;Lua;Perl;PHP;Python;Ruby;Rust
28094,HTML/CSS;Java;JavaScript;MATLAB;Python
28931,Bash/Shell;HTML/CSS;Java;JavaScript;Python
64572,C#;C++;HTML/CSS;Java;JavaScript;MATLAB;Objective-C;Python;SQL
24427,Assembly;C++;JavaScript;Python;Solidity;SQL
38956,
62977,Assembly;Bash/Shell;C;C#;Java;Kotlin;SQL
13615,Bash/Shell;C;C#;C++;Haskell;HTML/CSS;Java;JavaScript;Lua;PHP;PowerShell;Python;Solidity;SQL;TypeScript
14331,Bash/Shell;C;HTML/CSS;Java;JavaScript;PowerShell;R;SQL;TypeScript
13921,HTML/CSS;JavaScript
18418,Assembly;Bash/Shell;C;C#;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
4443,C;JavaScript;Python;R
67933,Haskell;Java;Python;Scala;SQL
65869,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript;VBA
1782,Assembly;Bash/Shell;C;C++;Dart;JavaScript;Lua;PHP;Python;SQL;Swift;TypeScript
72579,Bash/Shell;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL
17147,JavaScript
72559,Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;SAS;SQL;TypeScript
17352,C++;Java;Python
17044,Scala
18176,HTML/CSS;JavaScript;PHP;SAS;SQL;Swift
15040,Assembly;C;Dart;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
52721,C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;VBA
54694,C;C++;HTML/CSS;Java;JavaScript
54914,C++;Java
70780,Assembly;C;C++;HTML/CSS;Java;JavaScript;MATLAB
8276,PHP
19819,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript
69545,Dart;JavaScript
6016,Bash/Shell;C;C#;C++;HTML/CSS;Java;Python;SQL
8679,Dart;HTML/CSS
9522,HTML/CSS;Java;JavaScript;Kotlin
11614,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Python;SQL
11312,C;HTML/CSS;JavaScript;MATLAB;Python;SQL
7479,Python
19156,C;C++;MATLAB;Python
608,JavaScript;Rust;TypeScript
53146,Bash/Shell;C;C++;Java;JavaScript;Julia;Python;SQL;TypeScript
10928,Dart;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
28920,C;C#;C++;COBOL;Dart;HTML/CSS;Java;JavaScript;LISP;Objective-C;Python;SQL;Swift;VBA
36962,C#;SQL;VBA
69944,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;PHP;Python;SQL
42874,Bash/Shell;C;HTML/CSS;Java;JavaScript;SQL
39148,Bash/Shell;HTML/CSS;JavaScript;Python;TypeScript
60914,Delphi
54741,COBOL;SQL
29424,Assembly;COBOL;Delphi;Fortran;Java
38767,C;HTML/CSS;Java;JavaScript;Perl;Python;VBA
64935,Assembly;Bash/Shell;C;C#;C++;Fortran;Java;Lua;PHP;SQL
48926,Java;SQL;VBA
40086,Delphi;SQL
31630,Assembly;C;Delphi
48002,C#;C++
23291,APL;Delphi;Elixir;Go;JavaScript;Julia
24891,Delphi;SQL
57752,C#;Delphi;TypeScript
16632,C;C#;C++;SQL
42347,Delphi;Python;SQL
36452,Delphi
34135,C#;Java;Python;SQL
67804,Bash/Shell;C;HTML/CSS;JavaScript;Perl;SQL
54852,HTML/CSS;JavaScript;PHP;SQL
34005,Delphi;HTML/CSS;JavaScript;PHP;SQL;Swift
57697,Assembly;C#;C++;Delphi;Lua;SQL;VBA
48971,Bash/Shell;C;Dart;HTML/CSS;JavaScript;PHP;Python;Solidity;SQL;TypeScript
8451,Assembly;C;C++;Fortran;HTML/CSS;Perl;Python;SQL;VBA
39626,JavaScript;Perl;Python;SQL;VBA
29825,C#;HTML/CSS;JavaScript;TypeScript
41889,C;Haskell;HTML/CSS;JavaScript;PHP;TypeScript
21581,C#;Python
67655,C;C#;PHP;Python
13064,Haskell;HTML/CSS;Java;JavaScript;PHP;Python;SQL
37621,Assembly;Bash/Shell;C++;HTML/CSS;Java;JavaScript;MATLAB;PHP;Python;SQL;TypeScript
18799,
18902,COBOL;Go;Java;Julia;LISP
29059,C#;C++;Python
35412,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;PHP;Python;SQL
175,Assembly;Bash/Shell;C;HTML/CSS;Java;JavaScript;Python;SQL
32872,Go;Java;JavaScript;Julia;Kotlin
34984,HTML/CSS;Java;Python;SQL
7668,Assembly;Bash/Shell;C;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;PHP;SQL;TypeScript
7134,Java;Python;SQL
65319,C#;HTML/CSS;Java;JavaScript;PHP;Python;TypeScript
34805,HTML/CSS;JavaScript;Solidity;TypeScript
8184,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Scala;SQL;TypeScript
35258,C++;HTML/CSS;SQL
10613,C++;HTML/CSS;Java;PHP;Python;SQL
5531,Assembly;Bash/Shell;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL
31252,C#;HTML/CSS;JavaScript;PHP;Python;SQL
10699,HTML/CSS;Java;JavaScript;SQL;TypeScript
10834,Assembly;Bash/Shell;C;HTML/CSS;PHP;Python;Rust;SQL
5342,Assembly;Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;Solidity;SQL
56242,Bash/Shell;C;Java;JavaScript;OCaml;PHP;Python;SQL;TypeScript
21014,HTML/CSS;JavaScript
24913,C;C++;Java;Python;VBA
46478,C++;Dart;Java;JavaScript;PHP;Python;SQL;Swift
27086,Bash/Shell;C;Dart;Java;MATLAB;PowerShell;Python;R;SQL
14801,C++;HTML/CSS;JavaScript;PHP;Python;R;SQL;VBA
24590,Bash/Shell;C;C++;Fortran;Go;JavaScript;PowerShell;Python;Rust;TypeScript
46566,C;C#;C++;HTML/CSS;Java;JavaScript;Python;SQL
18287,Python;R;SAS;SQL;VBA
55508,Assembly;C;MATLAB;Python
25379,Bash/Shell;JavaScript;Python;SQL;TypeScript
48693,HTML/CSS;JavaScript;Python;R;SQL
56911,Dart;HTML/CSS;JavaScript;Python;SQL;TypeScript
17310,C++;HTML/CSS;JavaScript;Python;Rust;TypeScript
43372,C;HTML/CSS;SQL
22965,HTML/CSS;Java;JavaScript;SQL;TypeScript
48767,C#;Delphi;Java;Python;SQL;VBA
21058,Assembly;C#;Delphi;HTML/CSS;JavaScript;SQL;VBA
42065,Assembly;Bash/Shell;C;C++;COBOL;Delphi;Fortran;HTML/CSS;JavaScript;LISP;Perl;PHP;Python;SQL;VBA
35224,Assembly;C;C#;C++;COBOL;Crystal;Delphi;F#;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;VBA
17178,C#;Delphi;SQL
23736,C++;Delphi;HTML/CSS;PHP;SQL
7560,Assembly;Bash/Shell;C;C#;C++;COBOL;Dart;Delphi;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Perl;PHP;PowerShell;Python;SQL;Swift;VBA
35373,Delphi
57630,Delphi;HTML/CSS;JavaScript;PHP;SQL
24093,Delphi
29144,Delphi;JavaScript;Python;SQL
36718,Assembly;C;JavaScript;Perl;PHP;Python
29507,Delphi;HTML/CSS;JavaScript;PHP
42750,Bash/Shell;C;MATLAB;PHP;Ruby
35306,Assembly;Bash/Shell;C;C#;C++;Dart;Delphi;HTML/CSS;JavaScript;Lua;MATLAB;Perl;PHP;PowerShell;Python;SQL;Swift;VBA
5072,Assembly;C;C++;Java;JavaScript;SQL
29121,C;COBOL;Delphi;Java;JavaScript;PHP;Python;SQL
57200,Assembly;C;Delphi;HTML/CSS;SQL
71060,Bash/Shell;C;C#;Python
34647,Bash/Shell;Java;JavaScript;Python;TypeScript
7904,C#;JavaScript;SQL
65146,Assembly;C;C#;C++;Python
33887,Delphi;SQL
16396,Go;Groovy;Java;SQL
69244,C;COBOL;Delphi;Fortran;HTML/CSS;JavaScript;SQL
8497,Go;TypeScript
23277,Elixir;Erlang
35213,JavaScript;Python;SQL
56029,Delphi;Fortran;VBA
1102,JavaScript;Python;Ruby;TypeScript
8942,Assembly;Bash/Shell;C;C++;COBOL;HTML/CSS;Java;JavaScript;MATLAB;Perl;PHP;PowerShell;Python;SQL;VBA
12021,Bash/Shell;HTML/CSS;Perl;Python;SQL
36320,Bash/Shell;COBOL;Delphi;HTML/CSS;SQL
36108,C#;Delphi;HTML/CSS;JavaScript;SQL
65516,C#;C++;JavaScript;Ruby;SQL;TypeScript
61927,C#;Dart;JavaScript;PHP;SQL;TypeScript
49546,C#;HTML/CSS;JavaScript;Kotlin;SQL;Swift
58170,C++;JavaScript;Python;R
20521,C#;PowerShell;Python;Scala;SQL
19988,Bash/Shell;C;Java;JavaScript;PHP;SQL
51238,Bash/Shell;HTML/CSS;JavaScript;PHP;PowerShell;SQL
54908,Swift
50286,C#;HTML/CSS;LISP;PowerShell;SQL
17693,Bash/Shell;Delphi;Java;JavaScript;SQL
26251,Delphi;SQL
70263,Assembly;Bash/Shell;C++;Delphi;Java;JavaScript;SQL
19528,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;Python;SQL
28462,Go;HTML/CSS;JavaScript;Python;TypeScript
63114,SQL
43857,HTML/CSS;Java;JavaScript;PowerShell;Python;SQL
43188,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL
23325,Delphi
32847,Delphi;Java;Python;SQL
58044,Delphi;SQL
50756,
37948,Delphi;SQL
17715,Delphi;SQL
7287,Assembly;C;C++;Delphi;JavaScript;PHP;Python;SQL
48405,Bash/Shell;C++;Python;SQL
64876,APL;C;C#;JavaScript
28307,Assembly;Bash/Shell;C;C++;COBOL;LISP;Lua;Perl;SQL
36934,Dart;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
1636,JavaScript;SQL;TypeScript
56482,C;HTML/CSS;JavaScript
7268,HTML/CSS;Java;JavaScript;MATLAB;PHP;Python;SQL
53204,HTML/CSS;Java;JavaScript;Python;SQL
36745,HTML/CSS;Python
56517,Python
73188,C++;Dart;HTML/CSS;Java;JavaScript;Perl;Python;SQL
40475,C;C++;HTML/CSS;Java;R
70441,HTML/CSS;Python;VBA
58012,Python;R
72406,HTML/CSS;JavaScript;TypeScript
925,HTML/CSS;Java;JavaScript;Rust;TypeScript
67518,Bash/Shell;MATLAB;Python
67715,C#;JavaScript;Python;Solidity
14463,Assembly;C++;HTML/CSS;JavaScript;Python;SQL
45734,Java;SQL
61718,C#;Dart;HTML/CSS;JavaScript;PowerShell;Python;TypeScript
30034,C;Python
11046,Assembly;Bash/Shell;C;Go;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
68807,C#;C++;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript;VBA
67976,C#;HTML/CSS;JavaScript;Python;SAS;SQL;TypeScript;VBA
18048,C;C#;C++;HTML/CSS;Java;JavaScript;SQL
21023,C#;HTML/CSS;JavaScript;Lua;PowerShell;Python;TypeScript
65402,Bash/Shell;HTML/CSS;JavaScript;Python
47929,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Python;TypeScript
25138,C;Java;Python
63585,Bash/Shell;HTML/CSS;Python;SQL
25015,JavaScript;TypeScript
23976,HTML/CSS;JavaScript
17303,Go;HTML/CSS;JavaScript;TypeScript
55530,Java;JavaScript;Rust;TypeScript
33486,C;HTML/CSS;JavaScript;Python;Rust
8666,C;C++;MATLAB;Python
34192,Bash/Shell;C++;Java;PHP
45326,C;C#;C++;HTML/CSS;Java;Python
33801,C;C++;Go;HTML/CSS;JavaScript;Python
68952,HTML/CSS;JavaScript;Python;SQL
36278,C#;Delphi;SQL
27058,R
6109,Bash/Shell;HTML/CSS;JavaScript;Python;Ruby;SQL
40284,Delphi;Python
37317,HTML/CSS;JavaScript;PHP;SQL;TypeScript;VBA
57769,C#;C++;Delphi;Java;JavaScript;SQL;VBA
28821,C#;C++;Rust;SQL
50654,Bash/Shell;C;Groovy;HTML/CSS;Java;JavaScript;Perl;PowerShell;SQL;TypeScript
17960,C;C#;HTML/CSS;Java;JavaScript;SQL;VBA
2021,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;Rust;SQL
5639,Bash/Shell;C#;Dart;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL
27112,Assembly;Bash/Shell;C;C++;Haskell;Java;JavaScript;Perl;PHP;Python;Rust;SQL;TypeScript
42596,Crystal;Delphi;HTML/CSS;Java;SQL
21502,C#;C++;Delphi;JavaScript;PHP;Python;SQL
33703,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
7426,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;Rust
65123,HTML/CSS;Java;JavaScript;SQL;TypeScript
30184,Bash/Shell;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;SQL;VBA
61789,C;C#;C++;Delphi;SQL
7818,C#;C++;HTML/CSS;JavaScript;Objective-C;PowerShell;SQL;TypeScript;VBA
64823,Assembly;C;C++;Java;JavaScript;MATLAB;VBA
58418,Assembly;C;C#;C++;Delphi;PHP;SQL;VBA
27253,Bash/Shell;C#;HTML/CSS;Python;SQL;TypeScript
49291,
30418,Bash/Shell;Java;PHP;PowerShell;SQL;VBA
34822,Assembly;C;C++;Dart;HTML/CSS;Java;JavaScript;MATLAB;PHP;SQL;VBA
30995,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
65066,C;C#;SQL
52341,Java;JavaScript
53579,Bash/Shell;C;C++;JavaScript;PHP;Python;TypeScript
58782,C#;Delphi;PHP
38170,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
29477,C++;Java;JavaScript;Python
30335,Bash/Shell;HTML/CSS;JavaScript;Python;SQL
50661,Bash/Shell;HTML/CSS;Python;TypeScript
55554,HTML/CSS;JavaScript;Python;Swift;TypeScript
55082,Bash/Shell;JavaScript;Lua;PHP;TypeScript
56336,Go;TypeScript
19429,Java;JavaScript;Python
57770,C#;C++;VBA
57782,Delphi
5135,C#;C++;HTML/CSS;JavaScript;SQL
40262,C#;Delphi;SQL
35002,Dart;HTML/CSS;JavaScript;Python;SQL
22323,Delphi
36532,Bash/Shell;JavaScript;PHP;PowerShell;SQL
57766,Assembly;Bash/Shell;HTML/CSS;Java;JavaScript;MATLAB;PHP;SAS;SQL;TypeScript
48039,HTML/CSS;JavaScript;PHP;SQL
27469,HTML/CSS;JavaScript;Python;TypeScript
11736,Dart;HTML/CSS;JavaScript;PHP;TypeScript
11426,Java;SQL
5512,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;Ruby;SQL;TypeScript
10504,Dart;Kotlin;Solidity;Swift
7802,C;HTML/CSS;JavaScript;PHP;Python;SQL
7516,JavaScript;SQL
17864,Assembly;Bash/Shell;C;Go;Java
71696,C;C++;SQL
19037,C#;HTML/CSS;JavaScript;TypeScript
18573,C++;JavaScript
52240,C#;HTML/CSS;JavaScript;TypeScript
56284,Bash/Shell;Go;JavaScript;PHP;Python;SQL
36697,
60542,C#;C++;PowerShell
43749,C;C#;HTML/CSS;Java;JavaScript;Objective-C;Swift;TypeScript
58954,Delphi;HTML/CSS;PHP;SQL;VBA
31962,C#;HTML/CSS;JavaScript;PHP;SQL
42234,C#;Java;JavaScript;SQL;TypeScript
60586,HTML/CSS;Java;JavaScript;PHP;Python;SQL;Swift;TypeScript
35085,C++;HTML/CSS;JavaScript;MATLAB;Python;TypeScript
11984,Bash/Shell;C;Java;JavaScript;R
56702,HTML/CSS;JavaScript;Python
37612,HTML/CSS;JavaScript;Python
56695,Java;PHP
13097,C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
37512,C;C++;HTML/CSS;JavaScript;Python
35116,C;C#;Go;JavaScript;Python
34602,Python
66426,HTML/CSS;Java;JavaScript
54850,C#;Dart;Go;JavaScript;PHP;Python;SQL;TypeScript
14332,C;C#;C++;Dart;Go;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;Rust;SQL;TypeScript
39996,Bash/Shell;C#;HTML/CSS;JavaScript;TypeScript
40384,C;HTML/CSS;Java
53310,Bash/Shell;HTML/CSS;JavaScript;Python;Ruby;SQL
72006,HTML/CSS;JavaScript;PHP;Python;Ruby;SQL
38741,C;C++;HTML/CSS;JavaScript;PHP;Python;SQL
69469,C++;Haskell;HTML/CSS;Java;JavaScript;MATLAB;Python
39600,Assembly;Bash/Shell;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL
7925,Python
26393,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;PowerShell;Python
26675,Bash/Shell;C#;HTML/CSS;Python;Swift
63318,Java;JavaScript;PHP;VBA
26175,Assembly;Bash/Shell;C;HTML/CSS;JavaScript;Python
26231,C;C#;Dart;HTML/CSS;JavaScript;SQL
32497,Dart;HTML/CSS;PHP
22163,Dart;HTML/CSS;Java;JavaScript;PHP;Python;SQL
64940,Haskell;Python
25164,C#;HTML/CSS
63649,C;C++;SQL
24589,C#;HTML/CSS;Java;Lua;PHP;Python;SQL
24119,JavaScript;Python;SQL
25809,
55114,C++;HTML/CSS;JavaScript;SQL;TypeScript
44817,C++;HTML/CSS;Java;JavaScript;PHP;TypeScript
33853,C;JavaScript;LISP;Python;SQL
23530,C#;Java;Scala
34980,Bash/Shell;HTML/CSS;JavaScript;PHP;SQL
63032,C#;HTML/CSS;Java;SQL
61631,C#;Python
46726,Bash/Shell;JavaScript;PHP;SQL;TypeScript
6370,
28589,Dart;HTML/CSS;JavaScript;Lua;TypeScript
59433,Assembly;Bash/Shell;C;C#;C++;Delphi;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
16996,Bash/Shell;C++;Dart;HTML/CSS;JavaScript;Kotlin;Rust;SQL;TypeScript
33550,HTML/CSS;JavaScript;Perl;PHP
65182,Bash/Shell;HTML/CSS;JavaScript;Lua;Perl;PHP;Python;Ruby;SQL
18955,Bash/Shell;C;C#;Go;HTML/CSS;Java;JavaScript;Lua;Perl;PHP;PowerShell;Python;Ruby;SQL;TypeScript;VBA
36915,Bash/Shell;HTML/CSS;JavaScript;TypeScript
64977,Bash/Shell;C;C#;C++;Java;JavaScript;Kotlin;Lua;Objective-C;PHP;Python;SQL;TypeScript
55129,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
23749,C#;HTML/CSS;JavaScript;SQL;TypeScript
35157,C#;HTML/CSS;Java;JavaScript;PowerShell;SQL;Swift;TypeScript
5365,C#;C++;Dart;HTML/CSS;JavaScript;TypeScript
24275,C#;HTML/CSS;JavaScript;PHP;SQL
24649,C#;Delphi;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL
52821,HTML/CSS;JavaScript;TypeScript
30248,Bash/Shell;C;C#;C++;Dart;HTML/CSS;Java;JavaScript;Lua;PHP;PowerShell;Python;SQL;TypeScript
34011,Assembly;Bash/Shell;C;C++;Python;Rust
7957,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL
740,C#;C++;PowerShell;SQL
5750,Bash/Shell;C;C++;Java;Python
56823,C;C++;MATLAB;Objective-C;Perl;PowerShell;Python;R;SAS;Scala;SQL
43611,C++;MATLAB;Python;R;SQL
13758,Dart;HTML/CSS;Java;JavaScript;PHP;Ruby;SQL;TypeScript
13831,HTML/CSS;JavaScript;PHP
44735,Bash/Shell;C#;C++;Go;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
33983,C++;HTML/CSS;JavaScript;PHP;SQL
37358,C#;HTML/CSS;JavaScript;SQL
